label,text
spam,"LAST CHANCE — remote job offer reserved in your name expires at 11:59 PM tonight. Confirm here: remotework-now.io/accept or lose your spot permanently"
spam,"New part-time gig alert: Get paid $18-$30/hr to answer surveys and enter data from home. Weekly direct deposit. Register free: surveycashhub.com"
spam,"We have an IMMEDIATE opening for a work-from-home scheduler. No experience needed, training provided, $25/hr starting. Apply in 60 seconds: flexjobsnow.net"
spam,"Earn $400+ this week typing from your phone. Our clients need remote data workers urgently. Spots filling fast — don't wait: typingjobs-remote.com/start"
spam,"You were referred to us for a remote income opportunity. Avg earner makes $1,800/month part time. See if you qualify: homeincomecheck.com"
spam,"STOP working for someone else. Our virtual assistants earn $30-$55/hr on their own schedule. 12 positions open TODAY: va-remotehire.com/apply"
spam,"Alert: We couldn't reach you by phone. Your remote data entry position paying $38/hr is still available but EXPIRES SOON. Go to: jobslot-open.net now"
spam,"No degree? No problem. We're hiring immediately for remote phone-based roles. Earn $600/week guaranteed. Text START to 63894 or visit: remotepay-easy.com"
spam,"This week only: Get paid to post from home using your phone. $15-$25 per task, no experience necessary, unlimited tasks available. Join: postforpay.io/signup"
spam,"Your free work-from-home kit is ready to ship. Start earning $200-$500 weekly doing simple tasks. Claim before stock runs out: remotestarter-kit.com"
spam,"We're expanding our remote team in your city. Immediate openings for part-time data entry. $21/hr, weekly pay, work your own hours. Apply: hirenow-remote.net/open"
spam,"VERIFIED REMOTE OPPORTUNITY: Earn $3,200/month part time with no sales, no cold calling, no experience. Full training included. Claim your seat NOW: earnathomepro.com/verify"
spam,"URGENT: Your Bitcoin wallet has been flagged for inactivity. Withdraw your $4,872 balance NOW before it's frozen: btc-secure-withdraw.net/claim"
spam,"Hey I think I texted the wrong number lol. But since I have you — my trading mentor just opened spots for his crypto group. Made $3,200 last week alone. Interested?"
spam,"🚨 ALERT: BTC signal LIVE. Entry: $61,240. Target: $74,500. Our last 3 calls hit 100%. Join free: cryptosignalvip.io/join before it closes"
spam,"Your crypto account shows a pending deposit of $12,500. Verify your wallet to release funds: wallet-verify-btc.com/release?id=8847"
spam,"Oh shoot wrong number 😅 Sorry! Are you into crypto by any chance? My analyst friend has been killing it and she's looking for a few more people to mentor"
spam,"FREE BITCOIN ALERT — You have been selected to receive 0.087 BTC as part of our user rewards program. Claim within 24hrs: btcrewards-portal.net"
spam,"Trading signal from CryptoElite Pro: ETH/USDT LONG position now. Stop loss: $2,980. TP: $3,650. 94% win rate this month. Subscribe: elite-crypto-signals.vip"
spam,"Your account at CoinVault has been SUSPENDED due to suspicious activity. To avoid permanent closure and loss of funds, verify immediately: coinvault-secure.net/verify"
spam,"Hi sorry for the random text! I was trying to reach my cousin. But hey do you trade crypto? I just withdrew $8,700 profit this week and my mentor still has 2 open spots"
spam,"⚡ BTC BREAKING: Whale movement detected. Our AI predicted this move 6 hours early. Members who acted made 40% returns. Access signals: ai-btc-signals.com/vip"
spam,"FINAL NOTICE: Your unclaimed Bitcoin reward of $2,150 expires TODAY at midnight. This is your last reminder. Claim now: btc-unclaimed.net/id=992341"
spam,"Oops I think I got the wrong number 🙈 I was texting my friend about a Bitcoin thing but while I'm here — are you looking to make extra income from home?"
spam,"CONGRATULATIONS! CryptoMax has selected your number for our $500 starter bonus. No experience needed. Activate your account: cryptomax-starter.com/bonus500"
spam,"BUY SIGNAL — XRP/USD. Our algorithm flagged a major breakout. Entry point active NOW. Last signal returned 67% in 48hrs. Details: xrp-vip-alerts.net"
spam,"Your withdrawal of 0.34 BTC ($21,088) has been BLOCKED pending identity confirmation. Complete verification or funds will be returned to pool: secure-btcwallet.org/unblock"
spam,"Hey lol my bad wrong contact 😂 Wait actually — you ever hear of passive crypto income? My guy turns $500 into like $4k monthly. He showed me his dashboard and everything"
spam,"INVESTMENT ALERT: Bitcoin projected to hit $95,000 by end of quarter per our analysis team. Clients who invested $1,000 last cycle walked away with $9,400. Act now: btc-invest-pro.com"
spam,"⚠️ WARNING: Unusual login detected on your CoinTrade account from Romania. If this was NOT you, secure your wallet immediately: cointrade-alert.net/secure"
spam,"Signal drop in 10 mins. BTC/USDT LONG. Our VIP group made $183,000 combined last month. This is your LAST FREE alert. Upgrade: vip-cryptoalerts.io/join"
spam,"Oh no wrong person 😬 Sorry to bother you. Actually wait — do you know anything about Bitcoin trading? I started 3 months ago and I'm already up $14,000"
spam,"Your CryptoPay balance of $3,341.00 will be PERMANENTLY DELETED in 48 hours if account is not reactivated. Reactivate: cryptopay-recover.com/act?user=TXK8812"
spam,"🔥 LIVE TRADE ALERT: Our head analyst just entered a major ETH position. Last 5 trades: +22%, +41%, +18%, +55%, +30%. Copy trade free for 48hrs: copy-trade-vip.net"
spam,"Hi I meant to text someone else about our Bitcoin group but since you're here — we've helped 200+ regular people earn $2,000-$8,000/month. No experience required. Want info?"
spam,"EXCLUSIVE: Elon-backed crypto platform opening to public for 72 hours ONLY. Early investors guaranteed 3x returns. Minimum $250. Register: eloncrypto-launch.net/vip"
spam,"ACCOUNT NOTICE: You have $6,219 in unreleased mining rewards tied to your phone number. Claim before system reallocation on Friday: btc-mining-rewards.com/phone-claim"
spam,"Your USPS package has been held at our facility due to an incomplete address. A redelivery fee of $3.20 is required within 24 hours or your package will be returned. Confirm your address and pay here: usps-redelivery-confirm.com/track"
spam,"FedEx: We attempted delivery but no one was home. Reschedule your delivery at fedex-reschedule-pkg.net before 11:59PM tonight or your item will be sent back to the sender."
spam,"DHL ALERT: Your shipment #DHL928471 is being held at customs. A duties fee of $6.85 must be paid to release your package. Pay now: dhl-customs-clearance.net/pay"
spam,"Your package from UPS could not be delivered. Click to confirm your address: ups-pkg-confirm.com/7712B"
spam,"USPS NOTICE: Package #9400111899223487621094 awaiting your action. We were unable to complete delivery due to an unpaid postage balance of $2.15. Resolve here or package returns in 48hrs: uspsdelivery-balance.com/resolve"
spam,"UPS Express: A delivery attempt was made today at your address. To reschedule FREE of charge, verify your details within 2 hours at: ups-redelivery-portal.com/confirm22"
spam,"Your DHL package is STUCK in customs clearance. Without immediate payment of $9.40 in import fees, your shipment will be destroyed after 72 hours. Do not ignore: dhl-import-fees.com/pay-now"
spam,"FedEx Alert — We have a package for you but require a signature confirmation on file. Update your preferences at: fedex-signature-portal.net/update to avoid return."
spam,"USPS: Delivery of your parcel has been suspended. A $1.99 fee is required to release it for final delivery. Failure to pay within 24hrs results in return to sender: usps-parcel-fee.com"
spam,"UPS: Your package #1Z8W234F0346821093 is on hold. We require updated delivery instructions. Please respond or visit: ups-pkg-instructions.com/hold before your 3-day window expires."
spam,"Final notice from DHL: parcel #JD014600006228679 could not be cleared through customs. Outstanding balance: $14.30. Account will be sent to collections if not resolved: dhl-outstanding-fee.net/pay"
spam,"FedEx: We tried to deliver your package twice with no success. This is your LAST CHANCE to reschedule before it is returned on [DATE]. Go to: fedex-lastchance-delivery.com"
spam,"Dear customer, your USPS shipment has arrived at your local distribution center but cannot be delivered due to an address discrepancy. Please update your info: usps-address-update.net/fix"
spam,"UPS URGENT: Your package is scheduled for return to sender TODAY. Avoid return charges of $18.00 by confirming delivery at: ups-avoid-return.com/confirm-now — expires midnight."
spam,"DHL: We could not complete the delivery of your international shipment. A customs processing fee of $7.50 is now overdue. Settle immediately to avoid forfeiture: dhl-customs-pay.com/7746"
spam,"Your FedEx package requires a one-time delivery rescheduling fee of $3.30. Pay securely at fedexdelivery-reschedule.net/pay3 — your item will be returned if this is not completed by end of day."
spam,"USPS FINAL NOTICE: Package on hold 72 hrs. $2.65 outstanding. Pay at: usps-fee-portal.com/1182A or item will be auctioned per postal regulations."
spam,"UPS Customer Service: We detected an issue with your delivery address. Your parcel #1ZY4820W0390481025 is awaiting correction. Please update within 12 hours: ups-address-portal.net/update"
spam,"From DHL: Your awaited package from an international sender has been flagged for a customs inspection fee of $11.20. To prevent seizure by customs authorities, pay now at: dhl-clearance-portal.com"
spam,"FEDEX: Package held. Reference #FX88320941. Delivery suspended pending $4.50 redelivery fee. Last day to pay: fedex-hold-release.com/88320941"
spam,"Your package was returned to our USPS facility after a failed delivery attempt. A $2.99 redelivery charge applies. Rebook your delivery now before stock is released: usps-rebook.net/delivery22"
spam,"UPS ALERT — an item addressed to you is being held. We require payment confirmation and address verification to proceed. Time remaining: 6 HOURS. Visit: ups-verification-center.com/hold"
spam,"DHL Express: package #4419820374 arrived but could not pass customs without an import declaration fee ($8.75). Provide payment to release: dhl-import-declare.com/pay or contact 1-888-402-7731."
